audio_id,domain
YOU0000001841,"['Automotive', 'Engineering', 'Mechanical', 'DIY', 'Manufacturing', 'Technology', 'Science', 'Education', 'Motorsports', 'Product Review']"
YOU0000000773,"['Web design', 'User experience', 'Responsive design', 'Mobile design', 'Graphic design', 'Animation', 'Microinteractions', 'Brutalism', 'Split-screen design', 'Card-based interfaces']"
POD0000004645,"['Political commentary', 'Legal analysis', 'Interview', 'Feminism', 'Health and wellness', 'History', 'Current events', 'Social justice', 'Media analysis', 'Biography']"
POD0000003820,"['Food and Cooking', 'Business and Economics', 'International Trade', 'Marketing and Advertising', 'Cultural Differences', 'Globalization', 'Fisheries and Aquaculture', 'Travel and Tourism', 'Consumer Behavior', 'History and Tradition']"
POD0000004421,"['Economic analysis', 'Business news', 'Financial trends', 'Employment statistics', 'Income inequality', 'Energy industry', 'Policy analysis', 'International economics', 'Consumer behavior', 'Market analysis']"
POD0000000808,"['Self-discovery', 'Writing', 'Reading', 'Philosophy', 'Personal growth', 'Spirituality', 'Existentialism', 'Identity', 'Risk-taking', 'Indigenous culture']"
YOU0000003872,"['Investigative journalism', 'Political corruption', 'Campaign finance', 'Business ethics', 'Media bias', 'Charity fraud', 'Speech analysis', 'Government transparency', 'Corporate influence', 'Whistleblowing']"
POD0000001806,"['Insurance', 'Legal', 'Property Damage', 'Mold Remediation', 'Homeownership', 'Litigation', 'Risk Assessment', 'Environmental Hazards', 'Property Insurance', 'Personal Injury']"
YOU0000004650,"['Digital Marketing', 'Social Media Marketing', 'Sales', 'Lead Generation', 'Content Marketing', 'Email Marketing', 'Conversion Optimization', 'Audience Segmentation', 'Retargeting', 'Outreach']"
POD0000004325,"['Natural Disasters', 'Economic Impact', 'Geology', 'Urban Planning', 'Insurance', 'Inequality', 'Emergency Management', 'Infrastructure', 'Science', 'Sociology']"
YOU0000003970,"['Current events', 'Politics', 'Economics', 'Immigration', 'Humanitarian crisis', 'International relations', 'Social issues', 'Culture', 'Geopolitics', 'History']"
POD0000004193,"['Science', 'Education', 'Astronomy', 'News', 'Podcasting', 'Public Radio', 'Physics', 'Space', 'Technology', 'Documentary']"
YOU0000003734,"['Political commentary', 'Drug addiction and abuse', 'Legal issues', 'Corporate responsibility', 'Public health', 'Criminal justice', 'Pharmaceutical industry', 'Ethics', 'Capital punishment', 'Business practices']"
YOU0000001727,"['Reality TV', 'Horror', 'Entertainment', 'Comedy', 'Drama', 'Television production', 'Thriller', 'Suspense', 'Mystery', 'Fashion']"
POD0000004437,"['Housing policy', 'Politics', 'Real estate', 'Economics', 'Urban planning', 'Local government', 'Environmental impact', 'Community development', 'Legal issues', 'Social issues']"
POD0000002003,"['Immigration', 'Documentary', 'Music', 'Education', 'Personal Story', 'Social Justice', 'Human Rights', 'Youth', 'Family', 'American Dream']"
POD0000004317,"['Economics', 'Global Development', 'Wealth Distribution', 'Ideas and Innovation', 'International Relations', 'Policy Making', 'History', 'Resource Management', 'Collaboration', 'Societal Progress']"
YOU0000004240,"['History', 'Education', 'Media', 'Philosophy', 'Technology', 'Social Commentary', 'Economics', 'Culture', 'Entertainment', 'Animation']"
POD0000001064,"['Identity', 'Discrimination', 'Racism', 'Immigration', 'Interrogation', 'Belonging', 'Power dynamics', 'Authority', 'Human experience', 'Poetry']"
YOU0000000797,"['Software development', 'Authentication protocols', 'API integration', 'Postman tutorial', 'Web security', 'Code challenge', 'PKCE grant type', 'OAuth 2.0', 'URI redirection', 'Token generation']"
YOU0000003380,"['Gun control', 'Public safety', 'Propaganda', 'Accident prevention', 'Suicide prevention', 'Child safety', 'Fear-mongering', 'Mental health', 'Community responsibility', 'Personal responsibility']"
POD0000005014,"['Science', 'Medicine', 'Microbiology', 'Health', 'Education', 'Entertainment', 'History', 'Technology', 'Comedy', 'Children']"
YOU0000002081,"['Political commentary', 'Satire', 'Humor', 'Resignation', 'Career advice', 'Motivational', 'Sarcasm', 'Irony', 'Social commentary', 'Holiday reference']"
POD0000005046,"[""Children's Education"", 'Comedy', 'Animal Care', 'Paleontology', 'Science Education', 'Podcast', 'Entertainment', 'Humor', 'Animal Science', 'Natural History']"
YOU0000005554,"['Social media marketing', 'Influencer marketing', 'Visual content creation', 'Video hosting', 'Affiliate marketing', 'Product promotion', 'Content marketing', 'Brand building', 'Digital product sales', 'Niche marketing']"
YOU0000002367,"['Talk show', 'Comedy', 'Celebrity interviews', 'Entertainment news', 'Health and wellness', 'COVID-19', 'Film industry', 'Pop culture', 'Personal anecdotes', 'Humor']"
YOU0000005756,"['Video production', 'Film making', 'Content creation', 'Tutorial', 'Educational', 'Entertainment', 'Social media', 'Marketing', 'Technology', 'Media']"
POD0000004071,"['Natural Disasters', 'Climate Change', 'Environmental Issues', 'News', 'Journalism', 'Science', 'Geology', 'Emergency Response', 'Humanitarian Issues', 'Current Events']"
POD0000004958,"['Medical technology', '3D printing', 'Space exploration', 'Science education', 'Prosthetics', 'Artificial skin', ""Children's entertainment"", 'Podcasting', 'International audience', 'Customer reviews']"
YOU0000004613,"['Historical', 'Dystopian', 'Totalitarianism', 'Political', 'Military', 'Science Fiction', 'Alternate History', 'Documentary', 'Conspiracy', 'Social Commentary']"
YOU0000004736,"['Social Media Marketing', 'Digital Marketing', 'Social Media Management', 'Online Advertising', 'Content Marketing', 'Business Management', 'Technology', 'Productivity', 'Entrepreneurship', 'Web Development']"
POD0000004111,"['Environmental Science', 'Agriculture', 'Entomology', 'Invasive Species', 'Ecology', 'Pest Control', 'Farming', 'Science Journalism', 'Interview', 'Radio Broadcast']"
YOU0000003938,"['International conflict and politics', 'Privacy and surveillance', 'Environmental issues', 'Entrepreneurship and crowdfunding', 'Tourism and travel', 'Cultural heritage and preservation', 'Terrorism and security', 'Refugee crisis', 'Sectarianism and religious conflict', 'Economic development and poverty']"
YOU0000004605,"['History', 'Social Issues', 'Education', 'Disability Rights', 'Eugenics', 'Immigration', 'Psychology', 'Medical Ethics', 'Politics', 'Sociology']"
YOU0000002841,"['News (local and national)', 'Crime reporting', 'Disaster preparedness', 'Sports reporting', 'Drug epidemic reporting', 'Resource page promotion', 'Immigration reporting', 'Gender equality in hiring reporting', 'Opinion/editorial', 'Traffic reporting']"
POD0000004333,"['Economic analysis', 'Labor rights', 'Gender equality', 'Demographics', 'Workplace culture', 'Social issues', 'Public policy', 'Health and safety', 'Immigration', 'Business practices']"
YOU0000003355,"['Political speech', 'Feminism', 'Media criticism', 'Election campaign', 'Social justice', 'Gender equality', 'News commentary', 'Political commentary', 'Fact-checking', 'Conspiracy theory']"
POD0000006052,"['Cloud Computing', 'Multi-Cloud Management', 'Managed Services', 'Software Development', 'Localization', 'User Experience', 'Open Source Software', 'Infrastructure Management', 'Database Management', 'Container Orchestration']"
YOU0000003016,"['Content creation', 'Travel', 'Social media', 'Marketing', 'Family', 'Technology', 'Livestreaming', 'Audience engagement', 'Virtual reality', 'Business']"
YOU0000000915,"['Health and Wellness', 'Personal Hygiene', 'Acting and Performance', 'Cold and Flu Prevention', 'Public Speaking', 'Entertainment', 'Comedy', 'Education', 'Body Language', 'Disease Control']"
POD0000003312,"['Memoir', 'Broadway', 'LGBTQ+', 'Entertainment', 'Coming of Age', 'Interview', 'Performing Arts', 'Humor', 'Relationships', 'Career']"
YOU0000000153,"['Web Design', 'Animation', 'Responsive Design', 'SVG', 'CSS', 'Performance Optimization', 'Data Visualization', 'Game Design', 'Mathematical Modeling', 'Mobile Design']"
POD0000004151,"['Science and Math', 'Humor', 'Education', 'Entertainment', 'Curiosity', 'History', 'Health', 'Environment', 'Technology', 'Personal Anecdotes']"
YOU0000001815,"['Home repair', 'Appliance repair', 'DIY', 'Tutorial', 'How-to', 'Maintenance', 'Electronics', 'Household', 'Mechanical', 'Technical']"
YOU0000002261,"['Entertainment', 'Television', 'Interview', 'Performing Arts', 'Comedy', 'Education', 'Music', 'Streaming', 'Celebrity', 'Humor']"
POD0000005030,"[""Children's entertainment"", 'Comedy', 'Science education', 'Animal behavior', 'Technology', 'Sports', 'Transportation', 'Music', 'Anxiety and stress', 'Space exploration']"
YOU0000002725,"['Politics', 'History', 'Economics', 'Military', 'Social Issues', 'Law', 'Civil Rights', 'National Security', 'Drug Policy', 'LGBTQ+ Rights']"
YOU0000004525,"['Automotive', 'Product Review', 'Sports', 'Travel', 'Technology', 'Entertainment', 'Fashion', 'Lifestyle', 'Business', 'Education']"
YOU0000002277,"['Politics', 'International Relations', 'Diplomacy', 'Cybersecurity', 'Media', 'Current Events', 'History', 'Propaganda', 'Espionage', 'War']"
POD0000006597,"['Software development', 'Developer tools', 'Code search', 'Infrastructure', 'Machine learning', 'DevOps', 'Job search', 'Tech news', 'Education', 'Interviewing']"
POD0000004966,"['Radio show', 'Comedy', 'Food and culinary arts', ""Children's education"", 'Science', 'Entertainment news', 'Award show', 'Call-in show', 'Live events', 'Music']"
YOU0000001219,"['Technology', 'How-to', 'Entertainment', 'Consumer electronics', 'Television', 'Product review', 'Tutorial', 'Home improvement', 'Mobile devices', 'Remote work']"
YOU0000004581,"['Civil Rights Movement', 'African American History', 'Social Justice', 'Feminism', 'Documentary Film', 'Activism', 'Segregation', 'Historical Revisionism', 'Intersectionality', 'Color Symbolism']"
POD0000001618,"['Business', 'Economics', 'Government', 'Entrepreneurship', 'Bureaucracy', 'Informal economy', 'Political reform', 'Small business', 'Job creation', 'Middle East']"
YOU0000003661,"['Black feminist activism', 'Intersectionality', 'Civil rights movement', 'Second-wave feminism', 'Black lesbian feminism', ""Women's studies"", 'African American literature', 'Female empowerment', 'Body image and sexuality', 'Punk music']"
YOU0000001183,"['Game show', 'Trivia', 'Entertainment', 'Comedy', 'Talk show', 'Survey', 'Family-friendly', 'Charity', 'Television', 'Pop culture']"
YOU0000004098,"['Religion', 'History', 'Mythology', 'Ethics', 'Philosophy', 'Sociology', 'Politics', 'Culture', 'Literature', 'Theology']"
YOU0000003274,"['Activism', 'Community organizing', 'Social justice', 'Political advocacy', 'Public speaking', 'Event planning', 'Information sharing', 'Networking', 'Community engagement', 'Advocacy']"
POD0000006549,"['Cloud Computing', 'Serverless Computing', 'Application Development', 'Engineering Recruitment', 'Mobile Development', 'Security', 'Networking', 'Machine Learning', 'Compliance', 'Productivity Tools']"
POD0000004806,"['Politics', 'Current Events', 'Election Campaign', 'Government Policy', 'Social Issues', 'Business', 'Personal Finance', 'Humor', 'Entertainment', 'Memoir']"
POD0000004103,"['Science', 'Health', 'Epidemiology', 'Data Analysis', 'Forecasting', 'Public Policy', 'Risk Assessment', 'Education', 'Psychology', 'Media']"
YOU0000003854,"['Political speech', 'Campaign rally', 'Progressive movement', 'Election reform', 'Labor rights', 'Minimum wage advocacy', 'Corporate money in politics', 'Presidential candidate interviews', 'Political activism', 'Healthcare reform']"
POD0000004886,"['Space exploration', 'Science fiction', 'World War II history', 'Cold War history', 'Nazi Germany history', 'Rocket technology', 'NASA history', 'Journalism and freedom of information', 'Biography', 'Ethics in science']"
POD0000004942,"['Music', 'Autobiography', 'Interview', 'Hip-hop culture', 'Youth culture', 'Entrepreneurship', 'Motivational', 'Inspirational', 'Creative process', 'Cultural criticism']"
POD0000005006,"['Podcast', ""Children's Education"", 'Animal Behavior', 'Home Improvement', 'Comedy', 'Finance', 'Sports', 'Technology', 'Geography', 'Community Events']"
YOU0000001825,"['Documentary', 'Biography', 'Comedy', 'Drama', 'Mental Health', 'Entertainment', 'Celebrity Culture', 'Performing Arts', 'Illness', 'Addiction']"
YOU0000003719,"['Political commentary', 'International relations', 'Terrorism', 'Media criticism', 'Military strategy', 'National security', 'Geopolitics', 'Propaganda', 'Muscle building', 'Russian politics']"
YOU0000002976,"['Search engine optimization', 'Web development', 'Mobile data usage', 'User experience', 'Website speed optimization', 'Mobile app development', 'Internet usage', 'Web ranking', 'Mobile technology', 'Online marketing']"
YOU0000002303,"['Health and wellness', 'Weight loss', 'Self-improvement', 'Personal reflection', 'Humor', 'Entertainment', 'Sexual health', 'Disease diagnosis', 'Celebrity culture', 'Food and nutrition']"
POD0000004119,"['Politics', 'Science and Technology', 'Espionage', 'International Relations', 'Academia', 'Crime', 'Race and Ethnicity', 'Research Ethics', 'Government Policy', 'Media and Journalism']"
YOU0000004629,"['Social Media Marketing', 'Content Creation', 'Online Advertising', 'Public Relations', 'Brand Management', 'Influencer Marketing', 'Digital Marketing', 'Content Distribution', 'Verification Processes', 'Audience Building']"
YOU0000001643,"['Motivational', 'Entertainment', 'Career advice', 'Education', 'History', 'Comedy', 'Encouragement', 'Inspiration', 'Personal development', 'Reflection']"
POD0000004629,"['Political analysis', 'News commentary', 'Current events', 'Media analysis', 'Election coverage', 'Impeachment inquiry coverage', 'Debate analysis', 'Policy analysis', 'Campaign coverage', 'Fact-checking']"
POD0000002517,"['Cooking', 'Food', 'Recipes', 'Cheese making', 'Culinary arts', 'Gastronomy', 'Dairy products', 'Food preparation', 'Food science', 'Nutrition']"
POD0000004167,"['Medical Science', 'Healthcare', 'Genetic Engineering', 'Documentary', 'Science Journalism', 'Biotechnology', 'Health Research', 'Medical Ethics', 'Health Advocacy', 'Science and Society']"
POD0000004461,"['Economics', 'Politics', 'Energy', 'Globalization', 'Business', 'Trade', 'Environment', 'Technology', 'Finance', 'Geopolitics']"
POD0000000296,"['Sound Design', 'Podcasting', 'Trademark Law', 'Branding', 'Mass Communication', 'Radio History', 'Electronic Media', 'Advertising', 'Music History', 'Intellectual Property Law']"
